Number,FamilyName,GivenName,ResourceName,ImageIndex,SortOrder,AddedSeason,AddedAs,Sell,Fusion,NoneRewardCategory,RewardCategory,Cost,Sex,Faction,FusionType,Rarity,AllowSpecialView,SpecialViewType,CraftPenaltyExist,EasyBindAble,BaseCardExp,BaseExp,BaseCost,BaseHp,BaseAtk,BaseMaxLevel,MaxHp,MaxAtk,EnhanceCount,EnhanceIncRate,EvolveCount,EvolveIncLevel,EvolveReqPoint,Passive,SkillIndex,SkillLevel,PassiveSkillIndex,PassiveSkillLevel,Role,PortraitWidth,PortraitHeight,PortraitOffsetX,PortraitOffsetY,SpineScale,CollectionInvisible,WayToGet,CardDesc,Illustrator,WornItemNumber
10381,,미우,워터파크 1,9001,103810,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10382,,셀라,워터파크 1,9002,103820,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10383,,델핀,워터파크 1,9003,103830,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10391,,미우,워터파크 2,9001,103910,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10392,,셀라,워터파크 2,9002,103920,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10393,,델핀,워터파크 2,9003,103930,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10401,,미우,마녀 1,9001,104010,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10402,,셀라,마녀 1,9002,104020,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10403,,델핀,마녀 1,9003,104030,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10411,,미우,마녀 2,9001,104110,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10412,,셀라,마녀 2,9002,104120,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10413,,델핀,마녀 2,9003,104130,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10421,,미우,시상식 1,9001,104210,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10422,,셀라,시상식 1,9002,104220,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1.01,1,,,,"[0, 0, 0, 0]"
10423,,델핀,시상식 1,9003,104230,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10431,,미우,시상식 2,9001,104310,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10432,,셀라,시상식 2,9002,104320,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1.01,1,,,,"[0, 0, 0, 0]"
10433,,델핀,시상식 2,9003,104330,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
100001,,운영자용 공격의 서,아이돌장자,5229,1000010,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",1,90101,1,0,0,Dealer,512,512,0,0,0,1,,운영자용 무적 카드,송개,"[0, 0, 0, 0]"
100002,,운영자용 회복의 서,시크릿장자,5267,1000020,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,4,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",1,90102,1,0,0,Healer,512,512,0,0,0,1,,운영자용 탱커 카드,카카오,"[0, 0, 0, 0]"
100003,,운영자용 자살,앨리스,3065,1000030,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,2,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100001,1,0,0,Dealer,512,512,0,0,0,1,,스킬 사용시 아군 파티 최대 체력 비례 피해,STUDIO NCG,"[0, 0, 0, 0]"
100004,,운영자용 극딜,산타장자,6133,1000040,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,3,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100002,1,0,0,Dealer,512,512,0,0,0,1,,스킬 사용시 적 파티 최대 체력 비례 피해,니시,"[0, 0, 0, 0]"
100005,,운영자용 방어의 서,해변의장자,6079,1000050,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,3,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",1,90100,1,0,0,Tanker,512,512,0,0,0,1,,운영자용 탱커 카드,Mx2j,"[0, 0, 0, 0]"
100006,,수혈 테스트,메이드 피오나,6321,1000060,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23,0,3,0,6,,,,,0,15000,90000,416,626,65,1952,2940,5,8,2,20,"[10000, 15000, 2000000000]",0,2011,5,0,0,Dealer,512,512,0,0,0,1,,운영자용 탱커 카드,Mx2j,"[0, 0, 0, 0]"
100007,,운영자용 신벌 오리엔탈,가루지기,6025,1000070,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100002,1,0,0,Dealer,512,512,0,0,0,1,,스킬 사용시 적 파티 최대 체력 비례 피해,니시,"[0, 0, 0, 0]"
100008,,운영자용 신벌 판타지,프레이야,6027,1000080,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,2,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100002,1,0,0,Dealer,512,512,0,0,0,1,,스킬 사용시 적 파티 최대 체력 비례 피해,니시,"[0, 0, 0, 0]"
100009,,운영자용 신벌 SF,소유즈,6007,1000090,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,3,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100002,1,0,0,Dealer,512,512,0,0,0,1,,스킬 사용시 적 파티 최대 체력 비례 피해,니시,"[0, 0, 0, 0]"
100010,,운영자용 신벌 미스터리,스카페이스,6008,1000100,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,4,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100002,1,0,0,Dealer,512,512,0,0,0,1,,스킬 사용시 적 파티 최대 체력 비례 피해,니시,"[0, 0, 0, 0]"
100011,,엑티브 A,HaaL9000,6050,1000110,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,70018,1,0,0,Tanker,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100012,,엑티브 B,사탄,6045,1000120,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,4,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,70020,1,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100013,,엑티브 C,가루지기,6025,1000130,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,2,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,90004,1,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100014,,엑티브 D,오페라의유령,6016,1000140,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,3,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",0,100006,1,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100021,,패시브 A,장자,5008,1000210,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",1,90003,1,0,0,Healer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100022,,패시브 B,에어리얼,5031,1000220,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,4,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",1,90003,1,0,0,Tanker,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100023,,패시브 C,오데트,5048,1000230,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,2,0,8,,,,,0,15000,100000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000000]",1,90003,1,0,0,Tanker,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100024,,패시브 D,바리데기,5020,1000240,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,3,0,6,,,,,0,15000,90000,1000,1000,10,2000,2000,5,7,0,20,"[10000, 15000, 2000000009]",1,13003,5,0,0,Healer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100025,일공,피오나,일공피오나,6465,1000250,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,0,3,0,6,,,,,0,15000,90000,359,541,65,1686,2540,5,8,2,20,"[10000, 15000, 2000000000]",1,12007,5,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100026,일공,라구엘,일공라구엘,6305,1000260,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,1,0,6,,,,,0,15000,90000,357,538,65,1679,2524,5,8,2,20,"[10000, 15000, 2000000000]",1,12007,5,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100027,파티일공,피오나,파티일공피오나,6205,1000270,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,0,2,0,6,,,,,0,15000,90000,311,466,65,1463,2187,5,8,2,20,"[10000, 15000, 2000000000]",1,12008,5,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
100028,파티일공,아프로디테,파티일공아프로디테,6333,1000280,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,2,0,6,,,,,0,15000,90000,348,522,65,1636,2452,5,8,2,20,"[10000, 15000, 2000000000]",1,12008,5,0,0,Dealer,512,512,0,0,0,1,,,,"[0, 0, 0, 0]"
101129,호수의,나르키소스,호수의나르키소스,6274,1011290,"[35, 2]",Normal,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,1,2,0,6,,,,,0,15000,90000,338,514,65,1589,2412,5,8,2,20,"[10000, 15000, 2000000000]",1,12007,5,0,0,Dealer,512,512,0,0,0,1,,"호수에서 노는 것을 즐기는 아름다운 아이.
어째서인지 수영을 전혀 못 하면서도 깊은 호수에 자주 들어가곤 한다.
모종의 사건으로 기억상실에 걸려 지금은 큐라레 도서관에서 지내고 있다.
과거의 자신을 전혀 기억하지 못해 주변 사람들을 안타깝게 하지만, 정작 자신은 별로 개의치 않는 듯하다.

원전: 그리스 신화",길세,"[0, 0, 0, 0]"
101130,,사라카엘,사라카엘,5255,1011300,"[32, 2]",Normal,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,0,4,0,5,,,,,0,5000,3500,289,433,60,1322,1985,5,7,2,20,"[10000, 15000, 2000000000]",1,12007,4,0,0,Dealer,512,512,0,0,0,1,,"죄인을 가두고 관리하는 천계 감옥의 간수.
소심하고 약하나 할 일은 다 한다.
올곧게 천사 편을 외치는 그녀지만 과연 하는 일은?

원전: 기독 신화 ",Mx2J,"[0, 0, 0, 0]"
101131,웨딩,테슬라,웨딩테슬라,5305,1011310,"[38, 2]",Normal,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14,0,3,0,5,,,,,0,5000,3500,307,460,60,1408,2108,5,7,2,20,"[10000, 15000, 2000000000]",1,12007,4,0,0,Dealer,512,512,0,0,0,1,,"웨딩 파티에 초대된 과학자 테슬라.
그녀의 몸매와 체형에 잘 어울리는 머메이드 라인의 웨딩드레스를 입었다.
웨딩드레스에 잘 어울리는 체형을 맞추기 위해서 남몰래 근력운동을 했다는 소문이다.

원전: 과학자",폰단테,"[0, 0, 0, 0]"
100030,일반,해석서,일반해석서,100030,1000300,[7],,1,1,,"[96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,1,1,,,,,0,160000,100,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110001,1,0,0,Wild,512,512,0,0,0,1,,해석 포인트를 대폭 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100031,일반,성장서,일반성장서,100031,1000310,[7],,1,1,,"[94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,1,,,,,34300,0,100,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110101,1,0,0,Wild,512,512,0,0,0,1,,해석시 마도서의 경험치를 대폭 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100032,슈퍼레어,결속서,슈퍼레어결속서,100032,1000320,[7],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,3,5,,,,,0,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110302,1,0,0,Wild,512,512,0,0,0,1,,슈퍼 레어 이하 등급 마도서의 결속 수치를 1회 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100033,슈퍼레어,초월서,슈퍼레어초월서,100033,1000330,[7],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,4,5,,,,,0,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110401,1,0,0,Wild,512,512,0,0,0,1,,슈퍼 레어 이하 등급 마도서의 결속 최대치를 1 늘려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100034,레어,해석서,레어해석서,100034,1000340,[7],,1,1,,"[95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,1,3,,,,,0,65610000,500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110002,1,0,0,Wild,512,512,0,0,0,1,,해석 포인트를 대폭 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100035,레어,성장서,레어성장서,100035,1000350,[7],,1,1,,"[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,3,,,,,186000,0,500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110102,1,0,0,Wild,512,512,0,0,0,1,,해석시 마도서의 경험치를 대폭 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100036,슈퍼레어+,결속서,슈퍼레어+결속서,100036,1000360,[7],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,3,6,,,,,0,0,90000,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110303,1,0,0,Wild,512,512,0,0,0,1,,슈퍼 레어 플러스 이하 등급 마도서의 결속 수치를 1회 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100037,슈퍼레어+,초월서,슈퍼레어+초월서,100037,1000370,[50],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,4,6,,,,,0,0,90000,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110402,1,0,0,Wild,512,512,0,0,0,1,,슈퍼 레어 플러스 이하 등급 마도서의 결속 최대치를 1 늘려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100038,슈퍼레어,성장서,슈퍼레어성장서,100038,1000380,[7],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,5,,,,,1500000,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110103,1,0,0,Wild,512,512,0,0,0,1,,해석시 마도서의 경험치를 대폭 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100039,일반,재화서,일반재화서,100039,1000390,[12],,1,1,,"[98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,6,1,,,,,0,0,3000,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110201,1,0,0,Wild,512,512,0,0,0,1,,판매 가격이 높은 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100040,레어,재화서,레어재화서,100040,1000400,[12],,1,1,,"[97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,6,3,,,,,0,0,13500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110202,1,0,0,Wild,512,512,0,0,0,1,,판매 가격이 높은 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100041,레어+,결속서,레어+결속서,100041,1000410,[14],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,3,4,,,,,0,0,700,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110301,1,0,0,Wild,512,512,0,0,0,1,,레어 플러스 이하 등급 마도서의 결속 수치를 1회 올려주는 마도서.,죽돌이가싫어,"[0, 0, 0, 0]"
100042,금서,결속서,금서결속서,100042,1000420,[14],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,5,5,,,,,0,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110311,1,0,0,Wild,512,512,0,0,0,1,,"슈퍼 레어 이하 등급 금서, 출석 보상, 이벤트 포인트 보상 마도서의 결속 수치를 1회 올려주는 마도서.",죽돌이가싫어,"[0, 0, 0, 0]"
100043,,2주년 기념 특별 성장서,2주년기념특별성장서,100043,1000430,[38],Gift,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,5,,,,,8024000,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110104,1,0,0,Wild,512,512,0,0,0,1,,"한번에 105레벨까지 올려주는 특별 성장서다냥! 
엄청 강력하니까 사용하려는 마도서의 최대 레벨을 확인하고 쓰라냥!
훙냥! 아무때나 주는 거 아니다냥! 2주년이니까 특별히 주는 거다냥! ",달랑게,"[0, 0, 0, 0]"
100044,,1000일 기념 특별 성장서,2주년기념특별성장서,100043,1000440,"[46, 1]",Gift,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,5,,,,,8024000,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110105,1,0,0,Wild,512,512,0,0,0,1,,"한번에 105레벨까지 올려주는 특별 성장서다냥! 
엄청 강력하니까 사용하려는 마도서의 최대 레벨을 확인하고 쓰라냥!
훙냥! 아무때나 주는 거 아니다냥! 1000일이니까 특별히 주는 거다냥! ",달랑게,"[0, 0, 0, 0]"
100045,,팜걸의 초콜릿 성장서,팜걸의초콜릿성장서,100045,1000450,"[48, 2]",Gift,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,3,,,,,279000,0,500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110106,1,0,0,Wild,512,512,0,0,0,1,,사서님들께 드리는 특별 선물! 마도서의 경험치를 기존 성장서의 150% 만큼 올려주는 스페셜 성장서!,GUA,"[0, 0, 0, 0]"
100046,,팜걸의 러브러브 초콜릿 성장서,팜걸의러브러브초콜릿성장서,100046,1000460,"[48, 2]",Gift,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,5,,,,,2250000,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110107,1,0,0,Wild,512,512,0,0,0,1,,사서님들께 드리는 특별 선물! 마도서의 경험치를 기존 성장서의 150% 만큼 올려주는 스페셜 성장서!,GUA,"[0, 0, 0, 0]"
100047,,만우절 기념 일반 성장서,만우절기념일반성장서,100031,1000470,"[50, 1]",Gift,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,5,,,,,1500000,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110108,1,0,0,Wild,512,512,0,0,0,1,,사서님들께 드리는 특별 선물! 마도서의 경험치를 기존 성장서의 150% 만큼 올려주는 스페셜 성장서!,GUA,"[0, 0, 0, 0]"
100048,,3주년 기념 특별 성장서,3주년기념특별성장서,100043,1000480,[50],Gift,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,5,,,,,8024000,0,3500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110109,1,0,0,Wild,512,512,0,0,0,1,,"한번에 105레벨까지 올려주는 특별 성장서다냥! 
엄청 강력하니까 사용하려는 마도서의 최대 레벨을 확인하고 쓰라냥!
훙냥! 아무때나 주는 거 아니다냥! 3주년이니까 특별히 주는 거다냥! ",달랑게,"[0, 0, 0, 0]"
100049,스페셜슈퍼레어,결속서,스페셜슈퍼레어결속서,100049,1000490,[51],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,3,7,,,,,0,0,200000,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110304,1,0,0,Wild,512,512,0,0,0,1,,스페셜 슈퍼 레어 이하 등급 마도서의 결속 수치를 1회 올려주는 마도서.,GUA,"[0, 0, 0, 0]"
100050,스페셜슈퍼레어,성장서,스페셜슈퍼레어성장서,100050,1000500,[51],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,2,7,,,,,5476000,0,200000,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110305,1,0,0,Wild,512,512,0,0,0,1,,해석시 마도서의 경험치를 대폭 올려주는 마도서.,GUA,"[0, 0, 0, 0]"
100051,,무한의 마도서,무한의마도서,100051,1000510,"[26, 1]",Craft,1,1,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,7,6,,,,,0,0,90000,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110501,1,0,0,Wild,512,512,0,0,0,1,,큐레어 제작할 때 보조 마도서 대용으로 무조건 사용할 수 있는 마도서. 큐레어 전용 해석서로도 사용 가능.,달랑게,"[0, 0, 0, 0]"
100052,슈퍼레어,재화서,슈퍼레어재화서,100052,1000520,[51],,1,1,,"[990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99,0,5,6,5,,,,,0,0,94500,1,1,99,2,2,0,0,0,0,"[10000, 15000, 2000000000]",0,110306,1,0,0,Wild,512,512,0,0,0,1,,판매 가격이 높은 마도서.,GUA,"[0, 0, 0, 0]"
