ZoneNumber,ZoneName,TagName,ZoneSubType,EnterSp,AlwaysVisible,LimitLevel,PlayAgain,AvatarType,DailyCountExist,DailyGroup,DailyBossExist,DailyFactionCheck,ExpGain,MoneyGain,FirstClearItem,FirstClearCard,FirstClearReward,ClearItem,ClearCard,ClearReward,FirstClearExp,FirstClearEventPoint,FirstClearMoney,ClearExp,ClearEventPoint,ClearMoney,BossInfo,BossReward,PopupId,PopupArgs,Percent_EventPoint,Event_EventPoint,Percent_ExpLucky,Event_ExpLucky,Percent_MoneyLucky,Event_MoneyLucky,Percent_Raid,Event_Raid,Percent_Raid2,Event_Raid2,Percent_BonusSP,Event_BonusSP,Percent_ItemFix,Event_ItemFix,Percent_ItemFix2,Event_ItemFix2,Percent_ItemFix3,Event_ItemFix3,Percent_ItemRandom,Event_ItemRandom,Percent_Piece,Event_Piece,Percent_Friend,Event_Friend,Percent_PvP,Event_PvP,Percent_RandomBranch,Event_RandomBranch,Percent_Non,MapFileName,ThumbnailName,BgmName,BattleImage,ZoneInfoDesc,AdventureSkipConditionStat
550167,[LV84] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,22600,500,0,22600,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1330, 3990]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550168,[LV84] 풍요의 영지 - 수호자,LV84_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,22600,500,0,22600,"[223012, 168]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550169,[LV85] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,22750,500,0,22750,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1340, 4020]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550170,[LV85] 풍요의 영지 - 수호자,LV85_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,22750,500,0,22750,"[233012, 170]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550171,[LV86] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,22900,500,0,22900,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1350, 4050]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550172,[LV86] 풍요의 영지 - 수호자,LV86_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,22900,500,0,22900,"[243012, 172]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550173,[LV87] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23050,500,0,23050,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1360, 4080]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550174,[LV87] 풍요의 영지 - 수호자,LV87_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23050,500,0,23050,"[213013, 174]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550175,[LV88] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23200,500,0,23200,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1370, 4110]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550176,[LV88] 풍요의 영지 - 수호자,LV88_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23200,500,0,23200,"[251025, 180]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550177,[LV89] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23350,500,0,23350,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1380, 4140]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550178,[LV89] 풍요의 영지 - 수호자,LV89_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23350,500,0,23350,"[251026, 180]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550179,[LV90] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23500,500,0,23500,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1390, 4170]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550180,[LV90] 풍요의 영지 - 수호자,LV90_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23500,500,0,23500,"[251027, 180]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550181,[LV91] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23650,500,0,23650,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1400, 4200]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550182,[LV91] 풍요의 영지 - 수호자,LV91_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23650,500,0,23650,"[242005, 182]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550183,[LV92] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23800,500,0,23800,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1410, 4230]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550184,[LV92] 풍요의 영지 - 수호자,LV92_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23800,500,0,23800,"[242005, 184]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550185,[LV93] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,23950,500,0,23950,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1420, 4260]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550186,[LV93] 풍요의 영지 - 수호자,LV93_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,23950,500,0,23950,"[223013, 186]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550187,[LV94] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,24800,500,0,24100,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1430, 4290]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550188,[LV94] 풍요의 영지 - 수호자,LV94_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,24800,500,0,24100,"[233013, 188]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550189,[LV95] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,24250,500,0,24250,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1440, 4320]",25,"[250003, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550190,[LV95] 풍요의 영지 - 수호자,LV95_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,24250,500,0,24250,"[243013, 190]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550191,[LV96] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,24400,500,0,24400,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1450, 4350]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550192,[LV96] 풍요의 영지 - 수호자,LV96_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,24400,500,0,24400,"[213014, 192]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550193,[LV97] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,24550,500,0,24550,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1460, 4380]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550194,[LV97] 풍요의 영지 - 수호자,LV97_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,24550,500,0,24550,"[223014, 194]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550195,[LV98] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,24700,500,0,24700,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1470, 4410]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
550196,[LV98] 풍요의 영지 - 수호자,LV98_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,24700,500,0,24700,"[251028, 200]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550197,[LV99] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,24850,500,0,24850,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1480, 4440]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_2.json,thumb_seaside_b,bgm_adv_warfare,SeaSide_B,골드를 많이 얻을 수 있는 지역입니다.,100
550198,[LV99] 풍요의 영지 - 수호자,LV99_풍요의영지_수호자,11,0,1,14,0,0,1,9,1,0,0,0,[0],0,[0],[0],0,[0],500,0,24850,500,0,24850,"[251029, 200]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"골드를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
550199,[LV100] 풍요의 영지,,11,0,1,14,1,0,1,9,0,0,0,0,[0],0,[0],[0],0,[0],500,0,25000,500,0,25000,[],0,0,"[5, 5]",0,[],100,"[150, 250]",550,"[1490, 4470]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],300,Seaside_1.json,thumb_seaside_a,bgm_adv_warfare,SeaSide_A,골드를 많이 얻을 수 있는 지역입니다.,100
560001,[LV1] 성장의 신전 ,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1000,0,200,1000,0,200,[],0,0,"[5, 5]",0,[],300,"[250, 375]",100,"[500, 1000]",25,"[250001, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_1.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorld_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560002,[LV1] 성장의 신전 - 수호자,LV1_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1000,0,200,1000,0,200,"[212001, 2]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560003,[LV2] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1100,0,200,1100,0,200,[],0,0,"[5, 5]",0,[],300,"[253, 380]",100,"[500, 1000]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_2.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorldNgt_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560004,[LV2] 성장의 신전 - 수호자,LV2_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1100,0,200,1100,0,200,"[222001, 4]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560005,[LV3] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1200,0,200,1200,0,200,[],0,0,"[5, 5]",0,[],300,"[256, 385]",100,"[500, 1000]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_1.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorld_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560006,[LV3] 성장의 신전 - 수호자,LV3_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1200,0,200,1200,0,200,"[213001, 6]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560007,[LV4] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1300,0,200,1300,0,200,[],0,0,"[5, 5]",0,[],300,"[259, 390]",100,"[500, 1000]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_2.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorldNgt_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560008,[LV4] 성장의 신전 - 수호자,LV4_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1300,0,200,1300,0,200,"[223001, 8]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560009,[LV5] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1400,0,200,1400,0,200,[],0,0,"[5, 5]",0,[],300,"[262, 395]",100,"[500, 1000]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_1.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorld_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560010,[LV5] 성장의 신전 - 수호자,LV5_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1400,0,200,1400,0,200,"[233001, 10]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560011,[LV6] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1500,0,200,1500,0,200,[],0,0,"[5, 5]",0,[],300,"[265, 400]",100,"[500, 1000]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_1.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorld_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560012,[LV6] 성장의 신전 - 수호자,LV6_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1500,0,200,1500,0,200,"[243001, 12]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560013,[LV7] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],3000,0,200,1600,0,200,[],0,0,"[5, 5]",0,[],300,"[268, 405]",100,"[500, 1000]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_2.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorldNgt_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560014,[LV7] 성장의 신전 - 수호자,LV7_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],3000,0,200,1600,0,200,"[213002, 14]",325,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560015,[LV8] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1700,0,200,1700,0,200,[],0,0,"[5, 5]",0,[],300,"[271, 410]",100,"[500, 1000]",25,"[250004, 1]",25,"[250004, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_1.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorld_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560016,[LV8] 성장의 신전 - 수호자,LV8_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1700,0,200,1700,0,200,"[251001, 20]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
560017,[LV9] 성장의 신전,,11,0,1,14,1,0,1,10,0,0,0,0,[0],0,[0],[0],0,[0],1800,0,200,1800,0,200,[],0,0,"[5, 5]",0,[],300,"[274, 415]",100,"[500, 1000]",25,"[250002, 1]",25,"[250002, 1]",0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],550,SteelNation_2.json,thumb_steelworld_battle,bgm_adv_wilderness,SteelWorldNgt_battle,사서 경험치를 많이 얻을 수 있는 지역입니다.,100
560018,[LV9] 성장의 신전 - 수호자,LV9_성장의신전_수호자,11,0,1,14,0,0,1,10,1,0,0,0,[0],0,[0],[0],0,[0],1800,0,200,1800,0,200,"[251002, 20]",335,0,"[5, 5]",0,[],0,[],0,[],0,[],0,[],0,[0],0,[],0,[],0,[],0,[],0,[0],0,[0],0,[1],0,[],1000,Gold_Battlecity_1.json,thumb_battlecity_scene,bgm_adv_outdoors,Finite_battle,"사서 경험치를 많이 얻을 수 있는 지역입니다.
수호자를 쓰러트리면 다음 레벨의 교차 차원이 오픈됩니다.",0
